100776351,0,108538799,0,t
100777653,0,108538799,0,t
100778052,0,106294871,0,t
100779248,0,108538799,0,t
100783120,0,106784120,0,u
100784326,0,107248137,0,u
100784326,0,108962327,0,r
100786638,0,108815448,0,r
100786638,0,109004831,0,r
100786774,0,107248137,0,u
100788645,0,107248137,0,u
100798879,0,108962327,0,r
100801186,0,107164491,0,u
100803839,0,106356307,0,u
100806503,0,107164491,0,u
100806926,0,100496884,0,t
100808426,0,106183152,0,t
100809793,0,105716839,0,t
100813420,0,100525722,0,t
100813604,0,108538799,0,t
100813744,0,108538799,0,t
100813952,0,108538799,0,t
100814754,0,107248137,0,u
100817289,0,100449560,0,t
100821225,0,108962327,0,r
100821888,0,108295948,0,t
100825013,0,108295948,0,t
100829669,0,109025820,0,r
100829931,0,109025820,0,r
100830115,0,109025820,0,r
100833636,0,108295948,0,t
100834166,0,106138604,0,t
100849815,0,107215136,0,u
100849815,0,107248137,0,u
100854219,0,106133553,0,t
100858187,0,107164491,0,u
100858187,0,108962327,0,r
100859112,0,107248137,0,u
100860005,0,107248137,0,u
100862198,5,107164491,1,u
100862198,6,107164491,1,u
100862603,0,108962327,0,r
100864313,0,101356096,0,t
100864313,0,113122785,0,t
100873139,0,106070263,0,t
100873462,0,106058007,0,t
100879550,0,108295948,0,t
100885966,0,107248137,0,u
100885966,0,108962327,0,r
100898355,0,108295948,0,t
100899131,0,108295948,0,t
100899497,0,108295948,0,t
100899676,0,108295948,0,t
100900344,0,108295948,0,t
100900522,0,108295948,0,t
100900684,0,107248137,0,u
100900684,0,108295948,0,t
100900684,0,108962327,0,r
100900828,0,106194669,0,t
100901022,0,106960861,0,t
100901985,0,108962327,0,r
100902123,0,100471822,0,t
100905079,0,106101029,0,t
100907305,0,106120415,0,t
100917889,0,106207930,0,t
100919906,0,100920648,0,t
100924677,0,106095583,0,t
100939281,0,106356307,0,u
100940770,0,109025820,0,r
100944585,0,107109289,0,t
100947555,0,106121596,0,t
100947968,0,114186065,0,t
100949333,0,106101029,0,t
100957626,0,108295948,0,t
100958222,0,108295948,0,t
100958749,0,108295948,0,t
100958974,0,108295948,0,t
100959414,0,108295948,0,t
100959723,0,108295948,0,t
100960228,0,108295948,0,t
100960469,0,108295948,0,t
100960650,0,108295948,0,t
100964308,0,106356307,0,u
100964655,0,108295948,0,t
100968771,0,108974465,0,r
100969028,0,108295948,0,t
100972833,0,108295948,0,t
100973157,0,108295948,0,t
100975323,0,108295948,0,t
100975987,0,108295948,0,t
100976141,0,108295948,0,t
100977299,0,108295948,0,t
100977755,0,108295948,0,t
100979104,0,108295948,0,t
100980441,0,108295948,0,t
100980745,0,100471822,0,t
100980930,0,100471822,0,t
100981358,0,108295948,0,t
100984402,0,100763078,0,t
100985054,0,100763078,0,t
100985564,0,108295948,0,t
100985840,0,108295948,0,t
100988642,0,108295948,0,t
100990581,0,108962327,0,r
100990935,0,100763078,0,t
100992837,0,108288614,0,t
100998447,0,107248137,0,u
101004158,0,107109289,0,t
101009345,0,106332449,0,t
101016695,0,108295948,0,t
101023557,0,106113917,0,t
101024723,0,106337972,0,t
101024723,3,108962327,4,r
101027866,0,108538799,0,t
101029303,0,106133553,0,t
101030443,0,108538799,0,t
101030785,0,108538799,0,t
101031996,0,109025820,0,r
101032427,0,108907582,0,r
101032427,0,115399678,0,t
101033146,0,108295948,0,t
101034544,0,106003450,0,t
101035025,0,106356307,0,u
101038587,0,101037241,0,t
101038587,0,108180001,0,t
101038776,0,108180001,0,t
101038950,0,108180001,0,t
101039558,0,108180001,0,t
101040540,0,106292926,0,t
101044180,0,108180001,0,t
101045001,0,108180001,0,t
101045263,0,108180001,0,t
101045263,0,108182847,0,t
101045519,0,106003450,0,t
101047115,0,108180001,0,t
101047115,0,108184118,0,t
101047637,0,106356307,0,u
101047871,0,106296884,0,t
101048062,0,108180001,0,t
101048206,0,106356307,0,u
101048206,0,108180001,0,t
101058187,0,106062200,0,t
101060489,0,106356307,0,u
101065331,0,106221187,0,t
101069559,0,108962327,0,r
101072814,0,108538799,0,t
101073927,0,106003450,0,t
101074113,0,106286062,0,t
101075387,0,108962327,0,r
101075529,0,101130066,0,t
101075713,0,106194669,0,t
101079091,0,106137646,0,t
101079956,0,108295948,0,t
101081702,0,108295948,0,t
101082029,0,108295948,0,t
101082720,0,108538799,0,t
101084235,0,100525722,0,t
101084901,0,108538799,0,t
101088983,0,109152824,0,r
101090140,0,100490346,0,t
101092561,0,108962327,0,r
101093125,2,108920891,1,r
101093125,3,108920891,1,r
101094938,0,106356307,0,u
101101047,0,101099546,0,t
101101476,0,107164491,0,u
101107040,0,106186735,0,t
101107943,0,106743840,0,t
101112546,0,106356307,0,u
101112970,0,108538799,0,t
101116213,0,102990179,0,t
101123886,0,108962327,0,r
101130965,0,106600147,0,t
101130965,0,108538799,0,t
101131607,0,108538799,0,t
101131607,0,109152824,0,r
101132128,0,108538799,0,t
101132895,0,113442254,0,t
101133409,0,108538799,0,t
101136025,0,107045541,0,u
101136781,0,108538799,0,t
101138372,0,108295948,0,t
101139303,0,106209189,0,t
101140429,0,101356096,0,t
101141061,0,108962327,0,r
101141218,0,101099546,0,t
101145926,0,106206594,0,t
101146428,0,101130066,0,t
101147592,0,106003450,0,t
101152700,0,108538799,0,t
101153154,0,100763078,0,t
101155253,0,106356307,0,u
101159321,0,106206594,0,t
101163274,0,108295948,0,t
101164885,0,101130066,0,t
101167835,0,108538799,0,t
101170189,0,109131122,0,r
101171378,0,108538799,0,t
101171976,0,100481994,0,t
101171976,0,100482629,0,t
101171976,0,100484419,0,t
101171976,0,100501379,0,t
101178056,0,107164491,0,u
101178056,0,108962327,0,r
101179709,0,101177103,0,t
101179953,0,101177103,0,t
101180103,0,101177103,0,t
101180283,0,101177103,0,t
101183041,0,108962327,0,r
101183161,0,106206594,0,t
101183873,0,106214495,0,t
101183873,0,109152824,0,r
101184625,0,101130066,0,t
101185658,0,108538799,0,t
101185856,0,108538799,0,t
101186015,0,108538799,0,t
101186176,0,108538799,0,t
101186316,0,108538799,0,t
101186524,0,108538799,0,t
101186670,0,108538799,0,t
101186933,0,108538799,0,t
101187360,0,108538799,0,t
101188112,0,108538799,0,t
101188489,0,108538799,0,t
101188624,0,108538799,0,t
101188831,0,108538799,0,t
101188955,0,108538799,0,t
101189096,0,108538799,0,t
101189256,0,108538799,0,t
101189503,0,108538799,0,t
101189865,0,108538799,0,t
101190023,0,108538799,0,t
101190178,0,108538799,0,t
101190272,0,108538799,0,t
101190750,0,108538799,0,t
101191069,0,108538799,0,t
101191439,0,108538799,0,t
101191650,0,108538799,0,t
101191855,0,108538799,0,t
101192036,0,108538799,0,t
101192268,0,108538799,0,t
101192543,0,108538799,0,t
101192688,0,108538799,0,t
101192921,0,108538799,0,t
101193078,0,108538799,0,t
101193268,0,108538799,0,t
101193731,0,108538799,0,t
101193995,0,108538799,0,t
101194241,0,108538799,0,t
101194459,0,108538799,0,t
101194740,0,106604103,0,t
101195108,0,108155701,0,t
101195108,0,108538799,0,t
101195387,0,108538799,0,t
101195630,0,108538799,0,t
101195822,0,108538799,0,t
101196019,0,108538799,0,t
101196616,0,108538799,0,t
101196822,0,108538799,0,t
101197119,0,108553444,0,t
101197484,0,108538799,0,t
101197659,0,108538799,0,t
101197972,0,108538799,0,t
101198142,0,108538799,0,t
101198323,0,108538799,0,t
101198553,0,108538799,0,t
101198685,0,108538799,0,t
101198871,0,106604103,0,t
101199044,0,108538799,0,t
101199181,0,108538799,0,t
101199395,0,108538799,0,t
101199530,0,108538799,0,t
101199634,0,108538799,0,t
101199734,0,108538799,0,t
101199840,0,108538799,0,t
101200124,0,108538799,0,t
101200220,0,108538799,0,t
101200413,0,108538799,0,t
101200696,0,108538799,0,t
101200889,0,108538799,0,t
101201093,0,108538799,0,t
101201376,0,108538799,0,t
101201825,0,108295948,0,t
101201825,0,108552886,0,t
101202268,0,108538799,0,t
101202268,0,113611206,0,t
101202767,0,108538799,0,t
101203167,0,108538799,0,t
101203437,0,108538799,0,t
101203577,0,108538799,0,t
101203816,0,108538799,0,t
101204097,0,108538799,0,t
101204259,0,108538799,0,t
101204544,0,108538799,0,t
101204761,0,108538799,0,t
101204874,0,108538799,0,t
101205206,0,108538799,0,t
101205509,0,108538799,0,t
101205775,0,108538799,0,t
101206011,0,108538799,0,t
101206366,0,108538799,0,t
101206780,0,108538799,0,t
101206938,0,108538799,0,t
101217838,0,106058007,0,t
101219315,0,106003450,0,t
101222128,0,108295948,0,t
101222919,0,108295948,0,t
101226920,0,106194669,0,t
101228332,0,100763078,0,t
101228923,0,108538799,0,t
101229543,0,106356307,0,u
101235052,0,106356307,0,u
101235251,0,106356307,0,u
101242269,0,108538799,0,t
101246775,0,108538799,0,t
101247012,0,108538799,0,t
101248132,0,108962327,0,r
101248866,0,106294871,0,t
101251727,0,100511116,0,t
101255092,0,108538799,0,t
101255433,0,108538799,0,t
101257941,0,108538799,0,t
101260290,0,106431693,0,t
101262432,0,107195815,0,u
101263611,0,108538799,0,t
101264161,0,108538799,0,t
101264629,0,109152824,0,r
101264944,0,108538799,0,t
101265290,0,100490346,0,t
101265504,0,100490346,0,t
101272668,0,102716606,0,t
101274181,0,108881450,0,r
101274923,0,109033909,0,r
101275144,0,109256190,0,r
101275439,0,109185014,0,r
101275663,0,108858629,0,r
101275959,0,108994333,0,r
101276173,0,109087480,0,r
101276477,0,108962327,0,r
101276709,0,109018562,0,r
101276976,0,109045795,0,r
101277297,0,109033909,0,r
101277567,0,109332646,0,r
101277813,0,108867475,0,r
101278053,0,109114986,0,r
101278307,0,108988084,0,r
101278549,0,108951931,0,r
101278754,0,108961377,0,r
101279070,0,108994333,0,r
101279219,0,108841044,0,r
101279504,0,109259085,0,r
101279775,0,109204487,0,r
101280040,0,108902353,0,r
101280211,0,108902353,0,r
101280414,0,109311419,0,r
101280601,0,108881450,0,r
101280825,0,109033909,0,r
101281036,0,109259085,0,r
101281298,0,108841044,0,r
101281569,0,109250125,0,r
101281907,0,109161309,0,r
101282144,0,108822953,0,r
101282144,0,109058760,0,r
101282431,0,109367638,0,r
101282673,0,109247978,0,r
101282871,0,109033909,0,r
101283112,0,109021473,0,r
101283302,0,108890583,0,r
101283525,0,109147362,0,r
101283798,0,109273455,0,r
101284013,0,108961377,0,r
101284196,0,109033909,0,r
101284511,0,109001380,0,r
101284847,0,108941555,0,r
101285051,0,108974465,0,r
101285232,0,108951931,0,r
101285479,0,109227394,0,r
101285731,0,109259085,0,r
101286004,0,109244405,0,r
101286255,0,108801958,0,r
101286469,0,108945896,0,r
101286745,0,109412195,0,r
101286977,0,108974465,0,r
101287255,0,108872083,0,r
101287453,0,109059784,0,r
101287636,0,109004831,0,r
101287936,0,108801958,0,r
101288147,0,108801958,0,r
101288322,0,109033909,0,r
101288531,0,109494451,0,r
101288819,0,108867475,0,r
101288996,0,108861731,0,r
101289241,0,109184152,0,r
101289496,0,108941811,0,r
101289737,0,108902353,0,r
101289968,0,108994333,0,r
101290144,0,108881450,0,r
101290332,0,108881450,0,r
101290514,0,109203687,0,r
101290738,0,109087480,0,r
101291076,0,109217087,0,r
101291560,0,109004831,0,r
101291752,0,109019773,0,r
101291956,0,108867475,0,r
101292435,0,108902353,0,r
101292651,0,108974465,0,r
101292832,0,109088424,0,r
101293067,0,108881450,0,r
101293243,0,108881450,0,r
101293419,0,108902353,0,r
101293632,0,108974465,0,r
101293873,0,108902353,0,r
101294150,0,109033909,0,r
101294527,0,109189344,0,r
101294802,0,108867475,0,r
101295017,0,109221276,0,r
101295294,0,108974465,0,r
101295540,0,108881450,0,r
101295806,0,109028370,0,r
101296209,0,109137043,0,r
101296396,0,108891798,0,r
101296637,0,109033909,0,r
101296804,0,109004831,0,r
101296995,0,108911705,0,r
101297283,0,109259085,0,r
101297559,0,108881450,0,r
101297688,0,109065814,0,r
101297845,0,109494451,0,r
101298158,0,109004831,0,r
101298365,0,108889856,0,r
101298522,0,108814190,0,r
101298687,0,109033909,0,r
101298865,0,108822953,0,r
101299072,0,108841044,0,r
101299215,0,109019361,0,r
101299425,0,108902353,0,r
101299607,0,109033909,0,r
101299800,0,108867475,0,r
101300039,0,109033909,0,r
101300335,0,108940135,0,r
101300547,0,108902353,0,r
101300729,0,108850608,0,r
101301024,0,109226536,0,r
101301249,0,109139465,0,r
101301419,0,109250125,0,r
101301708,0,109033909,0,r
101302098,0,108902353,0,r
101302318,0,109033909,0,r
101302473,0,109033909,0,r
101302629,0,109384331,0,r
101302863,0,109259085,0,r
101303109,0,108911705,0,r
101303278,0,108911705,0,r
101303507,0,109089777,0,r
101303699,0,108942031,0,r
101303967,0,109033909,0,r
101304116,0,108867475,0,r
101304345,0,108974465,0,r
101304538,0,108881450,0,r
101304760,0,109319920,0,r
101305032,0,108902353,0,r
101305243,0,109438392,0,r
101305473,0,109033909,0,r
101305675,0,109033909,0,r
101305918,0,109212778,0,r
101306158,0,108947716,0,r
101306345,0,108940621,0,r
101306597,0,108951931,0,r
101306856,0,109259085,0,r
101307135,0,109059240,0,r
101307403,0,109259085,0,r
101307669,0,108951931,0,r
101307943,0,108951931,0,r
101308241,0,108951931,0,r
101308610,0,109145324,0,r
101308817,0,109152824,0,r
101309636,0,108891798,0,r
101309870,0,108891798,0,r
101310122,0,108881450,0,r
101310439,0,109299977,0,r
101310769,0,108823115,0,r
101310957,0,109123202,0,r
101311339,0,108974465,0,r
101312225,0,109033909,0,r
101312769,0,109058760,0,r
101313014,0,108841044,0,r
101314876,0,108974465,0,r
101315024,0,109110492,0,r
101315278,0,109110492,0,r
101316107,0,109131122,0,r
101316665,0,108074532,0,t
101317077,0,109273455,0,r
101318361,0,108974465,0,r
101321425,0,106133553,0,t
101327212,0,106133553,0,t
101327373,0,106133553,0,t
101327594,0,106133553,0,t
101327759,0,106133553,0,t
101327972,0,106133553,0,t
101333721,0,100015877,0,t
101333721,0,100017747,0,t
101334163,0,106095583,0,t
101334734,0,106133553,0,t
101336114,0,106123666,0,t
101337347,0,101336114,0,t
101356096,0,106135674,0,t
101380515,0,106133553,0,t
101380676,0,106133553,0,t
101383681,0,100015877,0,t
101393636,0,100017747,0,t
101470536,0,106101029,0,t
101473947,0,106129452,0,t
101479492,0,106141325,0,t
101482882,0,101879406,0,t
101483217,0,101879406,0,t
101483518,0,101879406,0,t
101483972,0,101879406,0,t
101512958,0,106131520,0,t
101514672,0,107164491,0,u
101763277,0,106141325,0,t
101922047,0,106141325,0,t
102116379,0,108998733,0,r
102123095,0,108961377,0,r
102123095,0,109152824,0,r
102129746,0,106919675,0,u
102176781,0,106129452,0,t
102347875,0,107164491,0,u
102402840,0,107162766,0,u
102403296,0,106427416,0,t
102609080,0,109186570,0,r
102696656,0,107074304,0,t
102697656,3,106919675,1,u
102700823,0,106186735,0,t
102702272,0,100316037,0,t
102702928,0,106186735,0,t
102703330,2,106913532,1,u
102704332,2,106919675,1,u
102704332,3,106919675,1,u
102704332,4,106919675,1,u
102704332,5,106919675,1,u
102704332,6,106919675,1,u
102704332,7,106919675,1,u
102708543,2,106919675,1,u
102714827,0,106137646,0,t
102715623,0,108295948,0,t
102724352,0,107313182,0,t
102725425,2,106919675,1,u
102725425,3,106919675,1,u
102726488,2,106919675,1,u
102728175,2,106919675,1,u
102729482,2,106913532,1,u
102730203,0,102990179,0,t
102731532,0,100937696,0,t
102731532,0,103441991,0,t
102732502,2,106919675,1,u
102732773,3,106919675,1,u
102735399,0,107094428,0,t
102735849,2,106913532,1,u
102735849,2,106919675,1,u
102735849,3,106913532,1,u
102735849,3,106919675,1,u
102735849,4,106913532,1,u
102735849,4,106919675,1,u
102736571,2,106913532,1,u
102736571,2,106919675,1,u
102742124,3,106919675,1,u
102744160,0,103552390,0,t
102744304,0,103552390,0,t
102758939,4,106356307,1,u
102759863,0,108074031,0,t
102761140,0,106356307,0,u
102762208,2,106919675,1,u
102764103,0,106181629,0,t
102765002,0,106181629,0,t
102765304,0,106181629,0,t
102768017,0,106292926,0,t
102768581,0,108295948,0,t
102769673,0,106202524,0,t
102770439,0,108295948,0,t
102770850,0,108295948,0,t
102773757,0,108295948,0,t
102774097,0,100937696,0,t
102774911,0,108962327,0,r
102778485,2,106919675,1,u
102779188,3,106913532,1,u
102779188,3,106919675,1,u
102779188,4,106913532,1,u
102779188,4,106919675,1,u
102779188,5,106913532,1,u
102779188,5,106919675,1,u
102780049,0,108295948,0,t
102782621,0,105833732,0,t
102785003,2,106919675,1,u
102786111,0,108295948,0,t
102786405,0,106181629,0,t
102787643,0,107109289,0,t
102788852,0,106356307,0,u
102788852,0,108074532,0,t
102793284,0,104237904,0,t
102793468,0,104237904,0,t
102795860,2,106919675,1,u
102796481,2,106919675,1,u
102796657,0,108295948,0,t
102798598,0,108962327,0,r
102798868,0,100483114,0,t
102799717,0,106186735,0,t
102801490,0,102990179,0,t
102801826,0,106356307,0,u
102802207,0,100473784,0,t
102802500,0,106186735,0,t
102803095,0,100482629,0,t
102803214,0,100482629,0,t
102803360,0,100482629,0,t
102811400,0,108974465,0,r
102813474,0,100473784,0,t
102816772,0,106919675,0,u
102820523,0,108538799,0,t
